tests,environment,valeur_mean,valeur_std,var
Inversion,Crio,18.883,1.2664565615220365,1.6039122222222197
Inversion,Docker,18.571,0.6861883447308365,0.4708544444444453
Inversion,Podman,20.529,1.0681702943715388,1.14098777777778
Multiplication,Crio,100.576,54.89165838267232,3013.0941600000006
Multiplication,Docker,150.06555555555553,22.915950291833372,525.140777777778
Multiplication,Podman,146.699,38.901707888814684,1513.3428766666664
