,latency_ms,latency_ms,throughput,throughput,duration_ms,duration_ms
,mean,std,mean,std,mean,std
runtime,,,,,,
crio,7.906333333333333,0.35118993125670883,126.67733333333332,5.703318412954008,2769.9333333333334,58.42468380882273
docker,7.776666666666667,0.3636532388978813,128.84900000000002,6.253399268701231,1518.3,44.413534749730495
podman,7.745333333333334,0.32613444798260666,129.29966666666667,5.654909666239889,1742.1,76.4308792985193
