tests,environment,valeur_mean,valeur_std,var
inversion,crio,18.883,1.2664565615220365,1.6039122222222197
inversion,docker,18.571,0.6861883447308365,0.4708544444444453
inversion,podman,20.529,1.0681702943715388,1.14098777777778
multiplication,crio,100.576,54.89165838267232,3013.0941600000006
multiplication,docker,150.06555555555553,22.915950291833372,525.140777777778
multiplication,podman,146.699,38.901707888814684,1513.3428766666664
